"user_id","name","screen_name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url"
"x17006237","Tom Proietti","tpmedia","Rochester, NY","Resident Scholar in Media, Professor of Communication/Media, Social Media & Marketing Observer & Participant, Technology and Trend Follower and User.","http://t.co/sSQXIBnwpk",FALSE,4542,3118,268,84346,26774,2008-10-27 20:20:30,FALSE,"http://t.co/sSQXIBnwpk","http://www.facebook.com/tpmedia","en","https://pbs.twimg.com/profile_banners/17006237/1364127542","http://pbs.twimg.com/profile_background_images/183238668/NEW_SOCKS.jpg","http://pbs.twimg.com/profile_images/66684904/DSC04604_normal.JPG"
"x1686617028","John Haggie","Johnrockdoc","Gander, Newfoundland and Labrador","MHA for the District of Gander. For District issues contact 256 3729. Minister of Health & Community Services (729 3124). Email: johnhaggie@gov.nl.ca","https://t.co/IeCxsPvbCt",FALSE,1682,145,55,8395,1767,2013-08-20 20:33:37,FALSE,"https://t.co/IeCxsPvbCt","http://www.nlliberals.ca","en","https://pbs.twimg.com/profile_banners/1686617028/1392576995","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/662701634343055360/NzSh8OSZ_normal.jpg"
"x74748414","Karen Oldford","OldfordKaren","Labrador City, NL","Wife, mother, sister, daughter, aunt, volunteer & advocate, RN, former Nurse Practitioner, Former Mayor - Labrador City, Past President MNL, engaged resident.",,FALSE,1042,709,30,12575,6429,2009-09-16 14:51:11,FALSE,,,"en","https://pbs.twimg.com/profile_banners/74748414/1447081688","http://pbs.twimg.com/profile_background_images/327206304/northern_lights_and_big_dipper_2011.jpg","http://pbs.twimg.com/profile_images/927893419699179520/7QxGgkyw_normal.jpg"
"x306833322","DAPFpod Annaleis","wiretechgirl","","Cohost=Dark Angels & Pretty Freaks Podcast @DAPFpodcast + @hahvlog nerd & animal lover! Wires at #Skywalker. Wife2 @angelsfreak7 https://t.co/CaQdZpqHHv","https://t.co/GmddJT93J2",FALSE,4394,2339,389,87744,94302,2011-05-28 14:41:13,FALSE,"https://t.co/GmddJT93J2","http://www.facebook.com/dapfpod","en","https://pbs.twimg.com/profile_banners/306833322/1400864650","http://pbs.twimg.com/profile_background_images/466242214280982528/PSjsZjl8.jpeg","http://pbs.twimg.com/profile_images/1372965662/_headphones_Phish_Food_by_charlie_normal.jpg"
"x221792047","Elizabeth Payne","egpayne","Ottawa","Health and general reporter Ottawa Citizen. DMs are open.","https://t.co/loUDl01NX0",FALSE,1327,1745,79,9261,3034,2010-12-01 16:36:25,FALSE,"https://t.co/loUDl01NX0","http://postmedia.com","en","https://pbs.twimg.com/profile_banners/221792047/1512677182","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/879442405526716416/QtRSdSTy_normal.jpg"
"x36051159","Chris Hendel","chrishendel","Vermont, USA","Partner to Cynthia, Bapu to Leila & Eric, & longtime medical research editor @ConsumerReports @ConsumersUnion Tweets are my own.","http://t.co/ene98lexUi",FALSE,1238,1927,86,13894,10819,2009-04-28 12:25:30,FALSE,"http://t.co/ene98lexUi","http://ConsumerReports.org","en","https://pbs.twimg.com/profile_banners/36051159/1504916443","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/801967308587540480/ifitjcZg_normal.jpg"
"x1532059003","Brenda Earles","BrendaEarles","","",,FALSE,116,152,11,2716,4641,2013-06-19 21:23:48,FALSE,,,"en",,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/378800000017535112/c5f585955e8af0ae058a62b4d3ec821f_normal.jpeg"
"x1385971574","Krista Urchenko","MedLabMaven","Ottawa, Ontario","Medical Laboratory Scientist. @uwaterloo MPH Candidate. @CSMLS Ambassador. B.Sc Microbiology. #PublicHealth #STEM #Medicine","https://t.co/f8OzfWjEuU",FALSE,369,168,16,1322,77,2013-04-28 02:59:48,FALSE,"https://t.co/f8OzfWjEuU","http://www.medlabmaven.com","en","https://pbs.twimg.com/profile_banners/1385971574/1424315290","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/939685417380495360/7FIPIzgh_normal.jpg"
"x921232273","SuzannePinel","SuzannePinel","Ontario, Canada","Promoting healthy living/santé et bien-être, Ottawa Canada",,FALSE,96,25,24,5906,15,2012-11-02 15:22:34,FALSE,,,"en",,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/732578605033754625/z0IV8fEh_normal.jpg"
"x177861542","Sabrina","BabitaSabrina","Brampton, ON, Canada","🌟♒🇬🇾🇨🇦🕉⛥Dancing QUEEN ❤ ACTRA ABP '16 ☆ Student at Ryerson University, and in 😍 w/ @VishalTRamawad! #MentalHealthMatters #GoodVibesOnly💯","https://t.co/weLr5TEB3P",FALSE,1067,5001,24,10133,67047,2010-08-13 07:01:14,FALSE,"https://t.co/weLr5TEB3P","http://babitasabrina.tumblr.com","en","https://pbs.twimg.com/profile_banners/177861542/1489780157","http://pbs.twimg.com/profile_background_images/666872199/7c92ab175b104ed0bb51f713e4266d23.jpeg","http://pbs.twimg.com/profile_images/842825192313438209/HaneI7xw_normal.jpg"
"x22673791","Monica I. 🖇🇨🇦","Macgyyver","Edmonton, Alberta, Canada","I recommend PCs to people I don't mind billing by the hour, Macs for friends & family. 🏍Bikes & Scooters!🛵 Food Truck stalker, GF 28yrs+","https://t.co/oLEggWeo4e",FALSE,2068,1400,297,134534,4527,2009-03-03 20:30:10,FALSE,"https://t.co/oLEggWeo4e","http://tastyandfree.blogspot.com","en","https://pbs.twimg.com/profile_banners/22673791/1356228953","http://abs.twimg.com/images/themes/theme13/bg.gif","http://pbs.twimg.com/profile_images/656319877200777216/I8o2EEYl_normal.jpg"
"x982794529","Jessica Deming","jessdeming","Waterloo, Ontario","Public health epidemiologist. 2018 @theAPHEO Vice Pres. Mental health advocate. Data geek. Introvert. Lover of good coffee, bad puns, books and community.",,FALSE,254,957,14,1495,2883,2012-12-01 15:40:17,FALSE,,,"en","https://pbs.twimg.com/profile_banners/982794529/1462197481","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/934491605318455297/r8qcsu-0_normal.jpg"
"x1592674021","Aspiring Veganista","Namaste2525","Universe","50 something Foodist🍃Blessed Mom of a Jewel|Creator of happy things| WokeUp this way| Reclaiming my time RT≠Endorsement #Vegan #0445Club #SamuraiGang #Selassie","https://t.co/oFkH3qQqVx",FALSE,2784,4999,216,51966,86737,2013-07-14 05:51:07,FALSE,"https://t.co/oFkH3qQqVx","http://www.aspiringveganista.com","en","https://pbs.twimg.com/profile_banners/1592674021/1514457682","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/927772696913555457/OunWkgK5_normal.jpg"
"x2758648869","Rachel Dumais","rachel_dumais","Toronto / Saskatoon","Nurse, Optimist, Nerd, Kindness Advocate, Healthy Lifestyle Enthusiast",,FALSE,513,750,36,6481,12973,2014-09-01 21:56:37,FALSE,,,"en","https://pbs.twimg.com/profile_banners/2758648869/1433803710","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/608043007678357504/8bFVw-IP_normal.jpg"
"x976404266","Lois Robbins","LoisRobbins8","Manitoba, Canada","nurse, spouse, parent, dog lover",,FALSE,243,193,8,8867,21179,2012-11-28 15:53:24,FALSE,,,"en","https://pbs.twimg.com/profile_banners/976404266/1497135550","http://abs.twimg.com/images/themes/theme12/bg.gif","http://pbs.twimg.com/profile_images/873871785724436482/73_So444_normal.jpg"
"x953084318347227136","HelpSeeker","HelpSeekerOrg","Calgary, Alberta","HelpSeeker is a web based app. dedicated to connecting those in need with the right services, at the right time. contact us at: info@helpseeker.org","https://t.co/bWpv8IMt3m",FALSE,188,276,2,134,49,2018-01-16 01:59:43,FALSE,"https://t.co/bWpv8IMt3m","http://www.helpseeker.org","en-gb","https://pbs.twimg.com/profile_banners/953084318347227136/1516069512","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/970115432085561344/bTQj0gER_normal.jpg"
"x36375825","GovCanHealth","GovCanHealth","Canada","Government of Canada’s one-stop shop for information to help you and your family stay healthy. Français: @GouvCanSante","https://t.co/9PmHW1uPqP",FALSE,219079,56,2331,7065,0,2009-04-29 14:53:41,TRUE,"https://t.co/9PmHW1uPqP","http://canada.ca/health","en","https://pbs.twimg.com/profile_banners/36375825/1513892059","http://pbs.twimg.com/profile_background_images/312187093/twitter-bg-eng.jpg","http://pbs.twimg.com/profile_images/473872577102753792/zYHbP-D8_normal.png"
"x2314087860","Dr. Theresa Tam","CPHO_Canada","Canada","🇨🇦 The Chief Public Health Officer promotes and protects the health of Canadians. Terms of use: https://t.co/XV8ZG70wjS  Français: @ACSP_Canada","https://t.co/TqXLFe9SnV",FALSE,4498,136,118,1431,176,2014-01-27 18:24:20,TRUE,"https://t.co/TqXLFe9SnV","http://canada.ca/publichealth","en","https://pbs.twimg.com/profile_banners/2314087860/1520604118","http://pbs.twimg.com/profile_background_images/378800000176667359/XJni8icZ.jpeg","http://pbs.twimg.com/profile_images/969210033149042688/opyCrT2T_normal.jpg"
"x1161336366","Elizabeth Murray","DocEMurray","Rochester, NY","Mom~Pediatrician/PEM Advocate~#Tweetiatrician MBA~Media. #KeepKidsCovered AAP Exec-COCM Member. Vaccines work. @People Health Squad","https://t.co/dFWcWSmT0Y",FALSE,2141,1109,131,15633,30951,2013-02-08 22:11:11,FALSE,"https://t.co/dFWcWSmT0Y","https://m.facebook.com/DocElizabethMurray","en","https://pbs.twimg.com/profile_banners/1161336366/1519020689","http://abs.twimg.com/images/themes/theme12/bg.gif","http://pbs.twimg.com/profile_images/962162350555099136/1jQ0kZ1n_normal.jpg"
"x910202397078818816","Dose of Play","DoseofPlay","","Play ideas, coping strategies, resources & more to assist parents and caregivers in helping children cope with medical experiences.","https://t.co/XPeO52kdJA",FALSE,47,123,0,106,92,2017-09-19 18:02:16,FALSE,"https://t.co/XPeO52kdJA","http://www.doseofplay.com","en",,,"http://pbs.twimg.com/profile_images/932228392170110977/uA30idqf_normal.jpg"
"x2188893230","TBay Public Health","TBDHealthUnit","Thunder Bay, ON, Canada","Official account of Thunder Bay District Health Unit | District’s #publichealth leaders. Here to listen, help & inform | Tweets by @stevenbill #TBay #CdnHealth","http://t.co/ldbsmd5tlT",FALSE,2235,1063,100,10077,1038,2013-11-11 19:23:24,FALSE,"http://t.co/ldbsmd5tlT","http://www.tbdhu.com","en","https://pbs.twimg.com/profile_banners/2188893230/1399476007","http://pbs.twimg.com/profile_background_images/443012275943649280/rC4XkutX.jpeg","http://pbs.twimg.com/profile_images/664904221548937217/0_x3RgFx_normal.jpg"
"x2481055512","Epic Film Guys","EpicFilmGuys","At The Movies","Nick, Justin, & the SAUCE talk movies as the soundboard wreaks havoc. #Film? #Comedy? We got that. Proud member of #PodFix! #PodernFamily #EFGHistory #Podcast","https://t.co/kxi4fand99",FALSE,14575,10475,390,39519,24036,2014-05-07 02:06:55,FALSE,"https://t.co/kxi4fand99","http://www.epicfilmguys.com","en","https://pbs.twimg.com/profile_banners/2481055512/1510582960","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/951323257285894144/I8LtFUQi_normal.jpg"
"x2474122032","DAPF Podcast","DAPFpodcast","Napa, California","Dark Angels & Pretty Freaks. Hosts @wiretechgirl @AngelsFreak7 Also seen on the Halos & Heathens vlog!  https://t.co/k5J7SeRV2C","https://t.co/XzaYrSZrQe",FALSE,6743,4080,272,17714,6988,2014-05-02 14:46:11,FALSE,"https://t.co/XzaYrSZrQe","http://www.darkangelsandprettyfreaks.com/","en","https://pbs.twimg.com/profile_banners/2474122032/1451864670","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/469603092862738432/Acp9cbgi_normal.jpeg"
"x27278451","DAPF&HaHvlog Neil C","AngelsFreak7","Napa, California","Host Dark Angels & Pretty Freaks  & Reasons are Several #Podcast + https://t.co/AaFMVneNlQ #Vlog #DogLover, #GuitarPlayer, #YouTuber","https://t.co/59pPrgxSfI",FALSE,6382,4409,279,38556,25351,2009-03-28 18:17:17,FALSE,"https://t.co/59pPrgxSfI","http://www.darkangelsandprettyfreaks.com","en","https://pbs.twimg.com/profile_banners/27278451/1452276190","http://pbs.twimg.com/profile_background_images/474195019520147456/Bfwi4wlS.jpeg","http://pbs.twimg.com/profile_images/912747505149816832/EHjeT4z0_normal.jpg"
"x451136428","Radio and Podcast","RadioAndPodcast","","Best Podcasts and Talk Radio #Podcast #Radio #NowPlaying

Write your reviews today for your Favorite shows!","https://t.co/R9cYctdmOT",FALSE,89832,3249,922,229715,38746,2011-12-31 02:48:04,FALSE,"https://t.co/R9cYctdmOT","http://www.radioandpodcast.com","en","https://pbs.twimg.com/profile_banners/451136428/1519444840","http://abs.twimg.com/images/themes/theme9/bg.gif","http://pbs.twimg.com/profile_images/967251495677767682/IO_raZFu_normal.jpg"
"x451136428","Radio and Podcast","RadioAndPodcast","","Best Podcasts and Talk Radio #Podcast #Radio #NowPlaying

Write your reviews today for your Favorite shows!","https://t.co/R9cYctdmOT",FALSE,89832,3249,922,229715,38746,2011-12-31 02:48:04,FALSE,"https://t.co/R9cYctdmOT","http://www.radioandpodcast.com","en","https://pbs.twimg.com/profile_banners/451136428/1519444840","http://abs.twimg.com/images/themes/theme9/bg.gif","http://pbs.twimg.com/profile_images/967251495677767682/IO_raZFu_normal.jpg"
"x1031176572","NapaFuckinValley","OriginalNFV","Napa, California","Things Local To Napa Valley... But not too pretentious... We also host the https://t.co/R2jAFJXcXd podcast & the https://t.co/AaFMVnwodo Vlog","https://t.co/j8Qk98GPWW",FALSE,1948,1913,303,45739,57542,2012-12-23 19:29:02,FALSE,"https://t.co/j8Qk98GPWW","http://www.facebook.com/originalnfv","en","https://pbs.twimg.com/profile_banners/1031176572/1466805418","http://abs.twimg.com/images/themes/theme9/bg.gif","http://pbs.twimg.com/profile_images/871858445158236160/JPG6x8uQ_normal.jpg"
"x27278451","DAPF&HaHvlog Neil C","AngelsFreak7","Napa, California","Host Dark Angels & Pretty Freaks  & Reasons are Several #Podcast + https://t.co/AaFMVneNlQ #Vlog #DogLover, #GuitarPlayer, #YouTuber","https://t.co/59pPrgxSfI",FALSE,6382,4409,279,38556,25351,2009-03-28 18:17:17,FALSE,"https://t.co/59pPrgxSfI","http://www.darkangelsandprettyfreaks.com","en","https://pbs.twimg.com/profile_banners/27278451/1452276190","http://pbs.twimg.com/profile_background_images/474195019520147456/Bfwi4wlS.jpeg","http://pbs.twimg.com/profile_images/912747505149816832/EHjeT4z0_normal.jpg"
"x2474122032","DAPF Podcast","DAPFpodcast","Napa, California","Dark Angels & Pretty Freaks. Hosts @wiretechgirl @AngelsFreak7 Also seen on the Halos & Heathens vlog!  https://t.co/k5J7SeRV2C","https://t.co/XzaYrSZrQe",FALSE,6743,4080,272,17714,6988,2014-05-02 14:46:11,FALSE,"https://t.co/XzaYrSZrQe","http://www.darkangelsandprettyfreaks.com/","en","https://pbs.twimg.com/profile_banners/2474122032/1451864670","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/469603092862738432/Acp9cbgi_normal.jpeg"
"x306833322","DAPFpod Annaleis","wiretechgirl","","Cohost=Dark Angels & Pretty Freaks Podcast @DAPFpodcast + @hahvlog nerd & animal lover! Wires at #Skywalker. Wife2 @angelsfreak7 https://t.co/CaQdZpqHHv","https://t.co/GmddJT93J2",FALSE,4394,2339,389,87744,94302,2011-05-28 14:41:13,FALSE,"https://t.co/GmddJT93J2","http://www.facebook.com/dapfpod","en","https://pbs.twimg.com/profile_banners/306833322/1400864650","http://pbs.twimg.com/profile_background_images/466242214280982528/PSjsZjl8.jpeg","http://pbs.twimg.com/profile_images/1372965662/_headphones_Phish_Food_by_charlie_normal.jpg"
"x3107967638","Danger Entertainment","DangerEntNet","USA","Danger Entertainment is a multimedia publishing company specializing in genre fiction, books, graphic novels, comics, PODCASTS and games.","http://t.co/Mo9kgDa1eF",FALSE,898,905,23,1982,2253,2015-03-26 01:03:14,FALSE,"http://t.co/Mo9kgDa1eF","http://DangerEntertainment.net","en","https://pbs.twimg.com/profile_banners/3107967638/1443243347","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/580899166609534976/keqcRQv1_normal.jpg"
"x2523097440","Who The What Now?!","WTWN_Podcast","Sacramento California","Join Michael & Michelle as they BS about the geek news of the day trending on the interwebs.
http://t.co/z2iTtiWTJY","http://t.co/z2iTtiWTJY",FALSE,2226,936,33,4338,4496,2014-05-25 17:13:33,FALSE,"http://t.co/z2iTtiWTJY","http://dangerentertainment.net/who-the-what-now-podcast/","en","https://pbs.twimg.com/profile_banners/2523097440/1494544207","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/520293758483447809/meNiXx4y_normal.jpeg"
"x142803941","Michael Leal","Michael_Leal","Portland Oregon","Writer of Comics, Prose, & Articles. Co-host of Who The What Now?!  podcast. @wtwn_podcast Founder of Danger Entertainment @DangerEntNet Handsome devil.","http://t.co/qGkDq6rG5s",FALSE,523,746,20,7054,5109,2010-05-11 20:23:19,FALSE,"http://t.co/qGkDq6rG5s","http://dangerentertainment.net/","en","https://pbs.twimg.com/profile_banners/142803941/1445902226","http://pbs.twimg.com/profile_background_images/572449083978027008/u7emHVfQ.jpeg","http://pbs.twimg.com/profile_images/514914728045330432/Z-yYEjgn_normal.jpeg"
"x2275218805","Jo Anne Simon","JoAnneSimonBK52","Brooklyn, NY","NYS Assemblymember for the 52nd AD in Brooklyn, USA.","http://t.co/g9dFSJdcrJ",FALSE,2592,1421,119,13400,39327,2014-01-03 22:57:46,FALSE,"http://t.co/g9dFSJdcrJ","http://www.Simonforbrooklyn.com","en",,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/419245498646556673/tAcar-gf_normal.jpeg"
"x150715375","SmartBrief Health","SBHealthCare","Washington, D.C.","Follow @SmartBrief for need-to-know news, and sign up for our FREE health care publications: https://t.co/F1aE5Hr1jA","http://t.co/59SVBRiflt",FALSE,800,306,106,12897,9,2010-06-01 16:47:22,FALSE,"http://t.co/59SVBRiflt","http://www.smartbrief.com/news/healthcare","en","https://pbs.twimg.com/profile_banners/150715375/1481219995","http://pbs.twimg.com/profile_background_images/318568932/SB_Twitter_Background2.jpg","http://pbs.twimg.com/profile_images/3056451193/b102573ff4ef81581da4e0e6397567c0_normal.png"
"x359071818","Clinton County OES","ClintonOES","Clinton County, New York","Emergency Management Office, Clinton County, New York. If you have an emergency please Dial 9-1-1, Twitter is not monitored for emergency response needs.","http://t.co/kPZXFrau3g",FALSE,268,35,13,1122,103,2011-08-21 00:06:04,FALSE,"http://t.co/kPZXFrau3g","http://www.clintoncountygov.com/Departments/EmergencyServices/EmergencyServicesHomePage.html","en","https://pbs.twimg.com/profile_banners/359071818/1444319611","http://abs.twimg.com/images/themes/theme14/bg.gif","http://pbs.twimg.com/profile_images/1507339369/OES_Logo_normal.JPG"
